12.064746	1.6215175
12.741686	1.297549
13.420881	1.3089826
14.100029	1.297549
14.776827	1.2749354
15.455879	1.2676574
16.134884	1.186977
16.811541	1.0652646
17.490452	1.0431752
18.167013	1.012424
18.845829	0.91182309
19.522297	0.86524087
20.201017	0.82635194
20.87969	0.77364796
21.556017	0.7136786
22.234594	0.66256052
22.910826	0.62747008
23.58931	0.60609639
24.265448	0.58485019
24.943836	0.49539676
25.619879	0.51294297
26.298174	0.53158164
26.974121	0.51397717
27.652321	0.43977386
28.328176	0.43378308
29.003983	0.47415602
29.682041	0.41896829
30.357754	0.4113988
31.035717	0.40273678
31.711334	0.43421829
32.389202	0.42108235
33.064728	0.44422591
33.740204	0.43005571
34.417931	0.42310718
35.093315	0.4652409
35.76865	0.45591789
36.446236	0.42538694
37.121479	0.40551913
37.796673	0.43236643
38.474117	0.36676681
39.149216	0.38252303
39.824268	0.41652641
40.501572	0.38633233
41.176533	0.36282274
41.851444	0.39639646
42.52631	0.39060053
43.203423	0.33051458
43.878193	0.43216977
44.552917	0.36153719
45.227596	0.35935938
45.904522	0.39033833
46.579102	0.41021159
47.253639	0.37681088
47.928127	0.45372555
48.604866	0.52224416
49.279263	0.45970905
49.953609	0.38275793
50.627911	0.33170727
51.302166	0.37023017
51.976372	0.34347755
52.650536	0.32214937
53.326942	0.36979493
54.001007	0.36236385
54.675026	0.33216974
55.348999	0.36292654
56.022926	0.32763758
56.696808	0.32264832
57.37064	0.32717869
58.044426	0.32866275
58.718163	0.2791653
59.391857	0.31558138
60.065502	0.25788447
60.739098	0.28663459
61.412651	0.23528531
62.086155	0.27866271
62.759613	0.21156088
63.433022	0.29378346
64.106384	0.28561127
64.779701	0.2411668
65.452972	0.29787138
66.126198	0.29652208
66.799377	0.28981751
67.472504	0.27188715
68.145592	0.25750753
68.818626	0.28319308
69.491615	0.28526166
70.164558	0.3027696
70.837456	0.2738719
71.510307	0.30273679
72.183105	0.29269272
72.855865	0.27789065
73.526283	0.31199607
74.198944	0.32310718
74.871567	0.27866274
75.544136	0.27309078
76.216652	0.26735497
76.88913	0.27694017
77.559273	0.3028661
78.231651	0.28885248
78.903992	0.27635199
79.576279	0.29358318
80.24852	0.27340215
80.918434	0.47891766
81.590584	1.1718999
82.26268	1.5418879
82.934738	1.0144124
83.604462	0.4689683
84.276428	0.38343346
84.948341	0.31249863
85.620209	0.29857424
86.289749	0.31027713
86.961525	0.28848648
87.633255	0.32582942
88.30265	0.29857424
88.974289	0.30563205
89.645874	0.30644047
90.31514	0.34135622
90.986633	0.32375178
91.658081	0.26711643
92.327202	0.28748676
92.998558	0.32717866
93.667587	0.28236642
94.338852	0.31206349
95.010071	0.31370771
95.678955	0.3223224
96.350082	0.31326705
97.018875	0.28293091
97.689903	0.2807768
98.358612	0.3004261
99.029549	0.31580541
99.698158	0.30785716
100.369	0.34301868
101.03752	0.33987948
101.70827	0.3335591
102.37669	0.33881605
103.04736	0.33696419
103.71569	0.35415348
104.38625	0.35885683
105.0545	0.45948502
105.72497	0.49119046
106.39311	0.89545864
107.0635	1.4908974
107.73155	1.8678467
108.39956	1.7292037
109.0698	1.298261
109.73772	1.0121017
110.40787	0.90259117
111.07569	0.87879199
111.74347	0.79404199
112.41348	0.75028038
113.08116	0.85304272
113.7488	0.78603005
114.41867	0.83094245
115.08621	0.84773481
115.75372	0.84373975
116.42345	0.88144505
117.09086	0.91719472
117.75822	0.96526456
118.42781	1.0005281
119.09508	1.0696657
119.7623	1.218544
120.42948	1.2624751
121.09888	1.3399032
121.76597	1.3996651
122.43301	1.4727395
123.1	1.588248
123.76694	1.6957117
124.43613	1.7793857
125.10298	1.6848265
125.76978	1.7778671
126.43655	1.80799
127.10326	1.7181599
127.77221	1.5772972
128.43883	1.3723223
129.10541	1.286114
129.77194	1.098598
130.43843	1.0329746
131.10487	0.87745547
131.77126	0.75335771
132.43761	0.68607014
133.10391	0.61222005
133.77245	0.58891445
134.43864	0.5399031
135.10481	0.46632066
135.77094	0.45284238
136.437	0.45042607
137.10303	0.45330131
137.76901	0.44808805
138.43494	0.41441241
139.10083	0.44056776
139.76666	0.44212824
140.43246	0.50515318
141.09822	0.53498304
141.76392	0.56075233
142.42958	0.59347755
143.09518	0.70968527
143.76076	0.89824831
144.42627	1.1934775
145.08948	1.9376433
145.7549	6.000113
146.42029	37.865379
147.08562	66.928207
147.75092	46.158016
148.41615	12.699655
149.08136	2.1350451
149.74651	1.0138242
150.40935	0.76367486
151.07442	0.63326049
151.73943	0.67450017
152.4044	0.64953572
153.06932	0.84787136
153.73419	1.7411033
154.39676	5.6073709
155.06155	8.8496265
155.72629	6.5441098
156.39098	2.9398177
157.05563	1.3876196
157.71797	0.90127641
158.38252	0.75353068
159.04704	0.70600528
159.70923	1.0419935
160.37366	1.0329746
161.03802	0.73172367
161.70236	0.5188809
162.36438	0.5399031
163.02861	0.48977384
163.69279	0.49953568
164.35468	0.48563492
165.01878	0.5160585
165.68283	0.54969966
166.34457	0.60799009
167.00854	0.60370553
167.67245	0.64084089
168.33406	0.7499035
168.99789	0.83077681
169.65941	1.1708202
170.32314	1.7934539
170.98456	3.6548126
171.64821	12.045322
172.3118	25.992191
172.97308	24.740063
173.6366	12.431136
174.29779	4.226614
174.96121	1.8504499
175.62231	1.1478258
176.28563	0.8726483
176.94666	0.69059139
177.60988	0.63293087
178.2708	0.54452097
178.93394	0.50336868
179.59477	0.56367499
180.25783	0.49589393
180.91856	0.45284238
