69.491615	0.0004880302025573965
70.164558	0.0005183083229990986
70.837456	0.0005418530096537284
71.510307	0.0005649404687649553
72.183105	0.000588336926653756
72.855865	0.0006135883167195404
73.526283	0.0006398875296174403
74.198944	0.0006679150993424269
74.871567	0.0006985821683058394
75.544136	0.0007307567574556761
76.216652	0.0007660574527843955
76.88913	0.0008047313749436272
77.559273	0.0008461749401845155
78.231651	0.0008936799012307737
78.903992	0.000947192586647445
79.576279	0.0010102301678621259
80.24852	0.0010922108109928635
80.918434	0.001211026469308232
81.590584	0.0014471866500554112
82.26268	0.0019283777241901427
82.934738	0.001445152079911413
83.604462	0.0012912055795971302
84.276428	0.0013332777672189963
84.948341	0.0014122102619118135
85.620209	0.001506804556193637
86.289749	0.001609849758514862
86.961525	0.001724848036358115
87.633255	0.0018519599102803648
88.30265	0.001989574865114575
88.974289	0.0021457246388344917
89.645874	0.002317562131135554
90.31514	0.002508406226650141
90.986633	0.002727034789956079
91.658081	0.0029688622826471657
92.327202	0.003245639117563512
92.998558	0.003563013842299276
93.667587	0.003920051336591205
94.338852	0.0043417560302785535
95.010071	0.004825443369229065
95.678955	0.005388676901586711
96.350082	0.006064673239867688
97.018875	0.006851095321514338
97.689903	0.007811341596889856
98.358612	0.008973283380177282
99.029549	0.01038882449281063
99.698158	0.012176502802725017
100.369	0.014418948971035036
101.03752	0.017300638942608103
101.70827	0.02114164190804864
102.37669	0.026228275655185804
103.04736	0.03338628883399317
103.71569	0.04363579709923382
104.38625	0.05897486615522705
105.0545	0.08351580142977962
105.72497	0.12528098110364133
106.39311	0.20327656278459352
107.0635	0.3698478460695687
107.73155	0.761347151388196
108.39956	1.5060477630760365
109.0698	1.4506000181263365
109.73772	0.7600079652374403
110.40787	0.4044531980114778
111.07569	0.2452759152084573
111.74347	0.16607950826390053
112.41348	0.12100482260064645
113.08116	0.09350778794737191
113.7488	0.07587843943213822
114.41867	0.06342748539724573
115.08621	0.05484295190616729
115.75372	0.04860765690486185
116.42345	0.04378539526433709
117.09086	0.04042033405766865
117.75822	0.037685441680975984
118.42781	0.03560139906264322
119.09508	0.034096152943875614
119.7623	0.032640640953377154
120.42948	0.03155274122914052
121.09888	0.030391419809026318
121.76597	0.02906234850311619
122.43301	0.027733252737154854
123.1	0.02593921015716673
123.76694	0.02400495622837649
124.43613	0.021861320701959716
125.10298	0.019485777151532244
125.76978	0.017249007012661292
126.43655	0.015013542960270836
127.10326	0.012968089506854834
127.77221	0.011186648309250058
128.43883	0.00957181453784976
129.10541	0.00823792248092246
129.77194	0.007093843617142708
130.43843	0.0061142083230331405
131.10487	0.005322204826818297
131.77126	0.00463156483495998
132.43761	0.0040632907995408925
133.10391	0.0035877716830994087
133.77245	0.003171601527937965
134.43864	0.0028331366764799415
135.10481	0.0025356506066341075
135.77094	0.002281287007468036
136.437	0.0020669673974734295
137.10303	0.0018737766272210318
137.76901	0.0017112224166629685
138.43494	0.0015665364272177196
139.10083	0.001437637552908825
139.76666	0.0013271194121247983
140.43246	0.001225038540238393
141.09822	0.0011359285059210982
141.76392	0.0010556963641521436
142.42958	0.0009817439762988226
143.09518	0.0009168046761369938
143.76076	0.0008563912491288941
144.42627	0.0008030909752086234
145.08948	0.0007590283047048653
145.7549	0.0007338469249554384
146.42029	0.000783700789367425
147.08562	0.0012092357911889092
147.75092	0.001560432154281801
148.41615	0.0010470699554090662
149.08136	0.0008187300042724751
149.74651	0.0007093740957256593
150.40935	0.0006399842612142783
151.07442	0.0005859323470368439
151.73943	0.0005259518768905678
